PASSENGERS,UNIQUE_CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,11519,EIS,667,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,14153,PLS,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,15084,SXM,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,16166,YQG,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,16166,YQG,667,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,16217,YUL,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,16268,YYT,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12211,HSH,16257,YYC,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12211,HSH,16443,CSL,750,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12264,IAD,10521,BDA,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12264,IAD,13605,NAS,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12694,KIR,13898,OPF,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12889,LAS,13594,MZT,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12889,LAS,14832,SJD,750,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12892,LAX,16229,YVR,671,10
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12932,LEB,12051,GYE,671,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12954,LGB,16229,YVR,833,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12990,LIR,11259,DAL,667,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12990,LIR,13898,OPF,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13061,LRD,14832,SJD,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13068,LRM,14027,PBI,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13095,LTO,14792,SGR,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13180,MBJ,13303,MIA,641,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13180,MBJ,13501,MTH,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13180,MBJ,13898,OPF,641,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13180,MBJ,13898,OPF,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13180,MBJ,14027,PBI,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13204,MCO,14832,SJD,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13232,MDW,14739,SDQ,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13232,MDW,16256,YYB,641,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13289,MHH,13898,OPF,658,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13289,MHH,14027,PBI,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13303,MIA,10312,ANU,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13303,MIA,12990,LIR,641,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13303,MIA,13289,MHH,641,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13303,MIA,13605,NAS,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13342,MKE,13605,NAS,641,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13541,MVY,10521,BDA,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13594,MZT,10140,ABQ,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,10329,APF,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,10329,APF,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,10423,AUS,671,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,10540,BED,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,10994,CHS,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,12197,HPN,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,12197,HPN,641,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,12264,IAD,641,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,13204,MCO,641,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,13232,MDW,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,13303,MIA,671,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,13898,OPF,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,13898,OPF,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,13898,OPF,671,10
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,14027,PBI,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,14027,PBI,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,14027,PBI,671,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,14027,PBI,833,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,14843,SJU,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,14843,SJU,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,15618,VNY,750,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13625,NCE,10581,BGR,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,10312,ANU,641,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,10444,AXA,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,11032,CUN,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,13218,MDE,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,13605,NAS,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,13605,NAS,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,14153,PLS,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,14832,SJD,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,14832,SJD,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,14838,SJO,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,14838,SJO,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,15246,TLC,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14027,PBI,11032,CUN,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14027,PBI,11032,CUN,667,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14027,PBI,11534,ELH,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14027,PBI,11868,GCM,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14027,PBI,13180,MBJ,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14027,PBI,14153,PLS,667,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14027,PBI,15084,SXM,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14027,PBI,15084,SXM,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14027,PBI,16443,CSL,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14030,PBM,13303,MIA,671,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14100,PHL,10521,BDA,671,9
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14100,PHL,13605,NAS,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14100,PHL,14293,PUJ,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14100,PHL,15084,SXM,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14100,PHL,16271,YYZ,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14112,PIE,10521,BDA,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14112,PIE,11868,GCM,641,10
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,10519,BCT,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,11827,FXE,671,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,13303,MIA,641,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,13303,MIA,641,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,13303,MIA,641,9
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,13898,OPF,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,14027,PBI,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,15024,STT,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14286,PTY,14027,PBI,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14286,PTY,14843,SJU,667,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14293,PUJ,12889,LAS,641,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14293,PUJ,13898,OPF,671,9
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14307,PVD,16149,YOW,641,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14312,PVR,12191,HOU,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14312,PVR,12892,LAX,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14312,PVR,13898,OPF,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14312,PVR,14712,SCF,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14312,PVR,14736,SDM,671,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14312,PVR,14771,SFO,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14320,PWK,13605,NAS,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14320,PWK,16271,YYZ,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14685,SAV,13605,NAS,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14685,SAV,13605,NAS,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14685,SAV,14153,PLS,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14685,SAV,14312,PVR,833,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14685,SAV,15084,SXM,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14689,SBA,14832,SJD,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14712,SCF,13095,LTO,671,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14771,SFO,14312,PVR,667,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14771,SFO,14312,PVR,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14771,SFO,14832,SJD,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14771,SFO,16443,CSL,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14831,SJC,14312,PVR,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,10423,AUS,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,10849,BZN,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,12889,LAS,641,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,12889,LAS,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,12889,LAS,750,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,12892,LAX,671,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,14712,SCF,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,15618,VNY,667,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14838,SJO,10329,APF,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14838,SJO,10519,BCT,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14838,SJO,13898,OPF,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14838,SJO,14027,PBI,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14843,SJU,11868,GCM,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14843,SJU,11907,GGT,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14843,SJU,14849,SKB,648,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14843,SJU,15084,SXM,788,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14908,SNA,14312,PVR,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14908,SNA,14832,SJD,667,9
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14908,SNA,16443,CSL,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14918,SNN,10540,BED,641,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14996,SSI,13289,MHH,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15041,SUN,16229,YVR,641,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15084,SXM,10519,BCT,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15084,SXM,11697,FLL,667,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15084,SXM,13898,OPF,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15084,SXM,15304,TPA,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,10205,AGP,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,11164,CTG,641,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,11534,ELH,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,11628,FAB,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,13218,MDE,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,13289,MHH,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,13605,NAS,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,13605,NAS,641,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,14153,PLS,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,14884,SLU,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,15084,SXM,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,16217,YUL,641,9
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,16271,YYZ,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,16271,YYZ,671,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,16271,YYZ,671,10
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15246,TLC,12191,HOU,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15246,TLC,12892,LAX,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15246,TLC,13061,LRD,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15260,TMB,11032,CUN,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15304,TPA,13289,MHH,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15304,TPA,13605,NAS,667,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15304,TPA,15084,SXM,671,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15356,TTN,14153,PLS,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15447,UGN,14153,PLS,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15615,VNC,11868,GCM,671,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,13594,MZT,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,13605,NAS,750,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,14312,PVR,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,14832,SJD,641,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,14832,SJD,641,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,14832,SJD,671,7
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,15246,TLC,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,16229,YVR,671,10
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,16443,CSL,641,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,16443,CSL,658,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,16443,CSL,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,16443,CSL,833,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16078,YHM,15167,TEB,671,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16096,YKA,12892,LAX,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16162,YQA,11433,DTW,671,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16166,YQG,11042,CLE,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16166,YQG,14027,PBI,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16217,YUL,10849,BZN,671,10
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16217,YUL,13204,MCO,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16217,YUL,15167,TEB,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16229,YVR,12523,JNU,671,8
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16229,YVR,15618,VNY,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16232,YWG,10693,BNA,671,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16256,YYB,13232,MDW,671,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16257,YYC,14747,SEA,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,10792,BUF,671,9
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,11292,DEN,671,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,11728,FOK,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,12266,IAH,641,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,13232,MDW,671,9
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,13296,MHT,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,15016,STL,750,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,15167,TEB,641,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,15167,TEB,671,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16273,YZF,10849,BZN,641,6
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16306,ZLO,10423,AUS,671,3
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16306,ZLO,11789,FTW,641,2
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16443,CSL,12892,LAX,641,5
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16443,CSL,14736,SDM,641,4
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16443,CSL,15618,VNY,641,1
0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16443,CSL,15618,VNY,658,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10210,AGU,13061,LRD,655,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11024,CJS,11540,ELP,655,9
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11540,ELP,16252,YXU,655,6
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11874,GDL,13061,LRD,655,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,10210,AGU,655,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,11024,CJS,655,9
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,11874,GDL,655,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,13269,MGA,655,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,13269,MGA,655,4
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,13269,MGA,655,7
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,13269,MGA,655,8
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,13269,MGA,655,10
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,14879,SLP,655,3
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,14886,SLW,655,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,14886,SLW,655,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,14886,SLW,655,3
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,15246,TLC,655,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,15246,TLC,655,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,15246,TLC,655,9
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,16166,YQG,655,6
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,16252,YXU,655,3
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,16477,QRO,655,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,16477,QRO,655,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13269,MGA,13061,LRD,655,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13269,MGA,13061,LRD,655,4
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13269,MGA,13061,LRD,655,7
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13269,MGA,13061,LRD,655,8
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13269,MGA,13061,LRD,655,10
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13605,NAS,13898,OPF,655,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13605,NAS,13898,OPF,655,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13898,OPF,13605,NAS,655,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13898,OPF,13605,NAS,655,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14879,SLP,13061,LRD,655,3
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14886,SLW,13061,LRD,655,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14886,SLW,13061,LRD,655,2
